,URL,full_model_name,Parameters,drop|3,gsm8k,MMLU_average,winogrande,all,arc:challenge|25,hellaswag|10,MMLU_abstract_algebra,MMLU_anatomy,MMLU_astronomy,MMLU_business_ethics,MMLU_clinical_knowledge,MMLU_college_biology,MMLU_college_chemistry,MMLU_college_computer_science,MMLU_college_mathematics,MMLU_college_medicine,MMLU_college_physics,MMLU_computer_security,MMLU_conceptual_physics,MMLU_econometrics,MMLU_electrical_engineering,MMLU_elementary_mathematics,MMLU_formal_logic,MMLU_global_facts,MMLU_high_school_biology,MMLU_high_school_chemistry,MMLU_high_school_computer_science,MMLU_high_school_european_history,MMLU_high_school_geography,MMLU_high_school_government_and_politics,MMLU_high_school_macroeconomics,MMLU_high_school_mathematics,MMLU_high_school_microeconomics,MMLU_high_school_physics,MMLU_high_school_psychology,MMLU_high_school_statistics,MMLU_high_school_us_history,MMLU_high_school_world_history,MMLU_human_aging,MMLU_human_sexuality,MMLU_international_law,MMLU_jurisprudence,MMLU_logical_fallacies,MMLU_machine_learning,MMLU_management,MMLU_marketing,MMLU_medical_genetics,MMLU_miscellaneous,MMLU_moral_disputes,MMLU_moral_scenarios,MMLU_nutrition,MMLU_philosophy,MMLU_prehistory,MMLU_professional_accounting,MMLU_professional_law,MMLU_professional_medicine,MMLU_professional_psychology,MMLU_public_relations,MMLU_security_studies,MMLU_sociology,MMLU_us_foreign_policy,MMLU_virology,MMLU_world_religions,truthfulqa:mc|0
llama-2-13b-Guanaco-QLoRA,https://huggingface.co/yeontaek/llama-2-13b-Guanaco-QLoRA,yeontaek/llama-2-13b-Guanaco-QLoRA,13.0,,,0.5546547448543829,,0.5560381520634717,0.5665529010238908,0.6243776140211114,0.35,0.48148148148148145,0.5592105263157895,0.53,0.5924528301886792,0.6041666666666666,0.4,0.5,0.32,0.5144508670520231,0.22549019607843138,0.71,0.39148936170212767,0.35964912280701755,0.5448275862068965,0.30423280423280424,0.3333333333333333,0.36,0.6580645161290323,0.4630541871921182,0.58,0.6606060606060606,0.6868686868686869,0.7979274611398963,0.4846153846153846,0.29259259259259257,0.5672268907563025,0.3509933774834437,0.7486238532110092,0.42592592592592593,0.7598039215686274,0.7341772151898734,0.6636771300448431,0.6335877862595419,0.7272727272727273,0.7037037037037037,0.6871165644171779,0.32142857142857145,0.7184466019417476,0.7863247863247863,0.56,0.7650063856960408,0.630057803468208,0.29497206703910617,0.630718954248366,0.6495176848874598,0.6388888888888888,0.3971631205673759,0.4178617992177314,0.5514705882352942,0.5555555555555556,0.6272727272727273,0.6326530612244898,0.6915422885572139,0.84,0.43373493975903615,0.7660818713450293,
llama-2-13B-ensemble-v1,https://huggingface.co/yeontaek/llama-2-13B-ensemble-v1,yeontaek/llama-2-13B-ensemble-v1,13.0,,,0.5759081756207519,,0.5771705795394726,0.5998293515358362,0.6264688309101772,0.32,0.45925925925925926,0.5394736842105263,0.58,0.6075471698113207,0.6319444444444444,0.37,0.48,0.34,0.5491329479768786,0.3235294117647059,0.75,0.46382978723404256,0.30701754385964913,0.5448275862068965,0.3306878306878307,0.35714285714285715,0.35,0.6580645161290323,0.42857142857142855,0.59,0.7090909090909091,0.7424242424242424,0.8238341968911918,0.5692307692307692,0.2962962962962963,0.6092436974789915,0.31788079470198677,0.7651376146788991,0.44907407407407407,0.7598039215686274,0.759493670886076,0.672645739910314,0.6793893129770993,0.7768595041322314,0.75,0.7055214723926381,0.39285714285714285,0.7669902912621359,0.8290598290598291,0.67,0.776500638569604,0.653179190751445,0.4324022346368715,0.630718954248366,0.6527331189710611,0.6265432098765432,0.4219858156028369,0.4178617992177314,0.5330882352941176,0.5849673202614379,0.6363636363636364,0.636734693877551,0.7263681592039801,0.83,0.4578313253012048,0.783625730994152,
Platypus2xOpenOrca-13B-LoRa-v2,https://huggingface.co/yeontaek/Platypus2xOpenOrca-13B-LoRa-v2,yeontaek/Platypus2xOpenOrca-13B-LoRa-v2,13.0,,,0.5022911787558298,,0.5049354082266176,0.5520477815699659,0.6085441147181836,0.3,0.4666666666666667,0.4342105263157895,0.53,0.5471698113207547,0.4930555555555556,0.27,0.37,0.31,0.45664739884393063,0.21568627450980393,0.63,0.40425531914893614,0.21929824561403508,0.3724137931034483,0.31746031746031744,0.35714285714285715,0.43,0.5741935483870968,0.39408866995073893,0.53,0.6909090909090909,0.5606060606060606,0.6321243523316062,0.4846153846153846,0.2851851851851852,0.47058823529411764,0.2582781456953642,0.7119266055045872,0.35185185185185186,0.7205882352941176,0.7468354430379747,0.6322869955156951,0.5267175572519084,0.628099173553719,0.5648148148148148,0.6196319018404908,0.4017857142857143,0.6213592233009708,0.7649572649572649,0.58,0.7215836526181354,0.5491329479768786,0.29608938547486036,0.477124183006536,0.6077170418006431,0.6141975308641975,0.4326241134751773,0.42503259452411996,0.47058823529411764,0.5277777777777778,0.6727272727272727,0.42448979591836733,0.6517412935323383,0.69,0.4457831325301205,0.7485380116959064,
Platypus2xOpenOrca-13B-IA3,https://huggingface.co/yeontaek/Platypus2xOpenOrca-13B-IA3,yeontaek/Platypus2xOpenOrca-13B-IA3,13.0,,,0.5884353751422305,,0.5888553508763191,0.5870307167235495,0.614618601872137,0.34,0.4888888888888889,0.6118421052631579,0.58,0.6188679245283019,0.6666666666666666,0.44,0.42,0.35,0.5722543352601156,0.35294117647058826,0.72,0.4978723404255319,0.2894736842105263,0.5310344827586206,0.34656084656084657,0.3888888888888889,0.43,0.7064516129032258,0.4433497536945813,0.6,0.7272727272727273,0.7727272727272727,0.8186528497409327,0.5692307692307692,0.3037037037037037,0.6302521008403361,0.31125827814569534,0.7743119266055046,0.49074074074074076,0.7990196078431373,0.7805907172995781,0.6681614349775785,0.7022900763358778,0.743801652892562,0.8240740740740741,0.6748466257668712,0.3392857142857143,0.7669902912621359,0.8418803418803419,0.56,0.7573435504469987,0.638728323699422,0.47039106145251397,0.6241830065359477,0.6527331189710611,0.6697530864197531,0.4716312056737589,0.44589308996088656,0.5698529411764706,0.5866013071895425,0.6363636363636364,0.6857142857142857,0.7562189054726368,0.81,0.4759036144578313,0.7953216374269005,
llama-2-13B-ensemble-v4,https://huggingface.co/yeontaek/llama-2-13B-ensemble-v4,yeontaek/llama-2-13B-ensemble-v4,13.0,,,0.5647586460984979,,0.5663992305904989,0.6015358361774744,0.6247759410476,0.32,0.4666666666666667,0.5526315789473685,0.59,0.6113207547169811,0.5694444444444444,0.4,0.47,0.35,0.5260115606936416,0.29411764705882354,0.74,0.4851063829787234,0.2894736842105263,0.5241379310344828,0.30423280423280424,0.3492063492063492,0.38,0.632258064516129,0.4433497536945813,0.59,0.6909090909090909,0.7373737373737373,0.8082901554404145,0.5641025641025641,0.2851851851851852,0.6050420168067226,0.304635761589404,0.7559633027522936,0.49074074074074076,0.75,0.7341772151898734,0.6681614349775785,0.648854961832061,0.743801652892562,0.7222222222222222,0.6871165644171779,0.3482142857142857,0.7669902912621359,0.7991452991452992,0.63,0.7650063856960408,0.6242774566473989,0.3664804469273743,0.6045751633986928,0.6527331189710611,0.6419753086419753,0.41843971631205673,0.42633637548891784,0.5330882352941176,0.576797385620915,0.6090909090909091,0.6489795918367347,0.6268656716417911,0.85,0.4457831325301205,0.7719298245614035,
llama-2-70B-ensemble-v4,https://huggingface.co/yeontaek/llama-2-70B-ensemble-v4,yeontaek/llama-2-70B-ensemble-v4,70.0,,,0.6970988497440559,,0.6965991479686341,0.6808873720136519,0.6838279227245568,0.35,0.5925925925925926,0.7763157894736842,0.69,0.7433962264150943,0.8541666666666666,0.47,0.54,0.45,0.6763005780346821,0.3333333333333333,0.76,0.6680851063829787,0.45614035087719296,0.5655172413793104,0.4708994708994709,0.5238095238095238,0.46,0.8225806451612904,0.5369458128078818,0.78,0.8606060606060606,0.8737373737373737,0.9481865284974094,0.7205128205128205,0.3296296296296296,0.7941176470588235,0.46357615894039733,0.8880733944954129,0.6064814814814815,0.8970588235294118,0.890295358649789,0.8161434977578476,0.8320610687022901,0.859504132231405,0.8148148148148148,0.8159509202453987,0.5892857142857143,0.8155339805825242,0.8931623931623932,0.7,0.8659003831417624,0.7514450867052023,0.6502793296089385,0.7418300653594772,0.7556270096463023,0.8240740740740741,0.5673758865248227,0.5919165580182529,0.7095588235294118,0.7516339869281046,0.7090909090909091,0.7795918367346939,0.8756218905472637,0.86,0.5180722891566265,0.8538011695906432,
WizardCoder-Python-13B-LoRa,https://huggingface.co/yeontaek/WizardCoder-Python-13B-LoRa,yeontaek/WizardCoder-Python-13B-LoRa,13.0,,,0.38762653569467953,,0.39098913653198125,0.44197952218430037,0.5316669986058554,0.24,0.34074074074074073,0.35526315789473684,0.48,0.4075471698113208,0.3611111111111111,0.25,0.42,0.29,0.3179190751445087,0.17647058823529413,0.55,0.33617021276595743,0.3157894736842105,0.4689655172413793,0.24074074074074073,0.30158730158730157,0.35,0.41935483870967744,0.3054187192118227,0.47,0.503030303030303,0.4292929292929293,0.3626943005181347,0.32564102564102565,0.29259259259259257,0.3319327731092437,0.24503311258278146,0.45871559633027525,0.2916666666666667,0.43137254901960786,0.5189873417721519,0.47533632286995514,0.37404580152671757,0.4628099173553719,0.5,0.3803680981595092,0.32142857142857145,0.44660194174757284,0.6452991452991453,0.43,0.5300127713920817,0.37572254335260113,0.2770949720670391,0.3888888888888889,0.4437299035369775,0.39197530864197533,0.33687943262411346,0.29791395045632335,0.22794117647058823,0.35947712418300654,0.5181818181818182,0.363265306122449,0.47761194029850745,0.6,0.3674698795180723,0.5146198830409356,
llama-2-13B-ensemble-v5,https://huggingface.co/yeontaek/llama-2-13B-ensemble-v5,yeontaek/llama-2-13B-ensemble-v5,13.0,,,0.5949099167352524,,0.5953117661059801,0.5844709897610921,0.6290579565823541,0.27,0.5185185185185185,0.631578947368421,0.59,0.6264150943396226,0.6666666666666666,0.42,0.46,0.33,0.5722543352601156,0.3627450980392157,0.68,0.49361702127659574,0.3333333333333333,0.5241379310344828,0.36243386243386244,0.3968253968253968,0.37,0.6806451612903226,0.4729064039408867,0.6,0.7212121212121212,0.7676767676767676,0.8756476683937824,0.6076923076923076,0.3333333333333333,0.634453781512605,0.3443708609271523,0.8036697247706422,0.44907407407407407,0.8382352941176471,0.7679324894514767,0.6367713004484304,0.6717557251908397,0.71900826446281,0.7407407407407407,0.7239263803680982,0.36607142857142855,0.7378640776699029,0.8504273504273504,0.6,0.7879948914431673,0.6416184971098265,0.4849162011173184,0.6405228758169934,0.7009646302250804,0.7222222222222222,0.4929078014184397,0.4654498044328553,0.5992647058823529,0.6029411764705882,0.6818181818181818,0.6530612244897959,0.7711442786069652,0.83,0.4819277108433735,0.8011695906432749,
llama-2-70B-ensemble-v3,https://huggingface.co/yeontaek/llama-2-70B-ensemble-v3,yeontaek/llama-2-70B-ensemble-v3,70.0,,,0.6815002471376173,,0.6813782482106774,0.6621160409556314,0.6936865166301533,0.34,0.5925925925925926,0.7828947368421053,0.69,0.7622641509433963,0.8333333333333334,0.45,0.55,0.38,0.653179190751445,0.4215686274509804,0.79,0.6340425531914894,0.42105263157894735,0.5655172413793104,0.48412698412698413,0.46825396825396826,0.41,0.8225806451612904,0.5270935960591133,0.75,0.8484848484848485,0.8535353535353535,0.9430051813471503,0.6923076923076923,0.3296296296296296,0.773109243697479,0.37748344370860926,0.8807339449541285,0.5370370370370371,0.9068627450980392,0.890295358649789,0.7802690582959642,0.816793893129771,0.8347107438016529,0.7592592592592593,0.8343558282208589,0.5625,0.8155339805825242,0.8931623931623932,0.68,0.8607918263090677,0.7196531791907514,0.5787709497206703,0.738562091503268,0.752411575562701,0.7993827160493827,0.5709219858156028,0.5645371577574967,0.6875,0.7336601307189542,0.7090909090909091,0.7306122448979592,0.8656716417910447,0.83,0.5301204819277109,0.8362573099415205,
Platypus2xOpenOrca-13B-LoRa,https://huggingface.co/yeontaek/Platypus2xOpenOrca-13B-LoRa,yeontaek/Platypus2xOpenOrca-13B-LoRa,13.0,,,0.587664867300821,,0.5876448107959835,0.5597269624573379,0.6144194383588927,0.31,0.48148148148148145,0.5921052631578947,0.53,0.6075471698113207,0.7152777777777778,0.44,0.42,0.31,0.5433526011560693,0.37254901960784315,0.7,0.5063829787234042,0.30701754385964913,0.5379310344827586,0.3492063492063492,0.3968253968253968,0.4,0.7064516129032258,0.45320197044334976,0.62,0.7454545454545455,0.7424242424242424,0.8238341968911918,0.6025641025641025,0.337037037037037,0.6470588235294118,0.32450331125827814,0.7871559633027523,0.44907407407407407,0.8431372549019608,0.7890295358649789,0.6367713004484304,0.6564885496183206,0.6611570247933884,0.7685185185185185,0.7116564417177914,0.3392857142857143,0.7475728155339806,0.8333333333333334,0.63,0.7662835249042146,0.6329479768786127,0.4402234636871508,0.5849673202614379,0.6655948553054662,0.6975308641975309,0.48226950354609927,0.46870925684485004,0.5661764705882353,0.6094771241830066,0.7090909090909091,0.6530612244897959,0.7711442786069652,0.82,0.4879518072289157,0.7660818713450293,
llama-2-13B-ensemble-v6,https://huggingface.co/yeontaek/llama-2-13B-ensemble-v6,yeontaek/llama-2-13B-ensemble-v6,13.0,,,0.5738328352684151,,0.5732546102102893,0.5034129692832765,0.6101374228241386,0.31,0.5259259259259259,0.5855263157894737,0.6,0.630188679245283,0.6666666666666666,0.38,0.44,0.31,0.5202312138728323,0.29411764705882354,0.69,0.4765957446808511,0.34210526315789475,0.496551724137931,0.3544973544973545,0.36507936507936506,0.39,0.6838709677419355,0.4187192118226601,0.56,0.7212121212121212,0.7626262626262627,0.8393782383419689,0.5846153846153846,0.34074074074074073,0.5546218487394958,0.33774834437086093,0.7743119266055046,0.4074074074074074,0.8284313725490197,0.7763713080168776,0.6278026905829597,0.6641221374045801,0.6942148760330579,0.7592592592592593,0.7239263803680982,0.4107142857142857,0.7281553398058253,0.8162393162393162,0.53,0.7675606641123882,0.6358381502890174,0.38100558659217876,0.6078431372549019,0.6688102893890675,0.6820987654320988,0.45390070921985815,0.44132985658409385,0.5441176470588235,0.5816993464052288,0.6181818181818182,0.6408163265306123,0.6965174129353234,0.82,0.4397590361445783,0.8070175438596491,
llama-2-70B-ensemble-v5,https://huggingface.co/yeontaek/llama-2-70B-ensemble-v5,yeontaek/llama-2-70B-ensemble-v5,70.0,,,0.6959582639677206,,0.6953752417773453,0.6774744027303754,0.6800438159729137,0.4,0.6222222222222222,0.8092105263157895,0.72,0.7396226415094339,0.8333333333333334,0.49,0.59,0.42,0.6820809248554913,0.35294117647058826,0.76,0.6723404255319149,0.4298245614035088,0.6137931034482759,0.47883597883597884,0.46825396825396826,0.49,0.8193548387096774,0.5369458128078818,0.76,0.8363636363636363,0.9040404040404041,0.9326424870466321,0.717948717948718,0.337037037037037,0.7689075630252101,0.46357615894039733,0.8880733944954129,0.6018518518518519,0.8970588235294118,0.8776371308016878,0.7802690582959642,0.8320610687022901,0.8181818181818182,0.8148148148148148,0.8282208588957055,0.4642857142857143,0.8252427184466019,0.8846153846153846,0.67,0.8697318007662835,0.7630057803468208,0.6067039106145251,0.7222222222222222,0.7717041800643086,0.8148148148148148,0.5567375886524822,0.5638852672750978,0.7352941176470589,0.7401960784313726,0.7,0.8122448979591836,0.8955223880597015,0.89,0.5421686746987951,0.8538011695906432,
llama-2-13B-ensemble-v3,https://huggingface.co/yeontaek/llama-2-13B-ensemble-v3,yeontaek/llama-2-13B-ensemble-v3,13.0,,,0.576746020585915,,0.5779190308106052,0.5981228668941979,0.6245767775343557,0.33,0.45925925925925926,0.5263157894736842,0.59,0.6113207547169811,0.6180555555555556,0.37,0.46,0.34,0.5317919075144508,0.3235294117647059,0.75,0.46382978723404256,0.2982456140350877,0.5448275862068965,0.3386243386243386,0.36507936507936506,0.38,0.667741935483871,0.43349753694581283,0.6,0.703030303030303,0.7474747474747475,0.8238341968911918,0.5717948717948718,0.28888888888888886,0.5966386554621849,0.31788079470198677,0.7651376146788991,0.4444444444444444,0.7549019607843137,0.7552742616033755,0.672645739910314,0.6793893129770993,0.768595041322314,0.75,0.7055214723926381,0.44642857142857145,0.7669902912621359,0.8290598290598291,0.67,0.7739463601532567,0.6445086705202312,0.4324022346368715,0.6372549019607843,0.6495176848874598,0.6327160493827161,0.42907801418439717,0.41395045632333766,0.5294117647058824,0.5833333333333334,0.6454545454545455,0.6448979591836734,0.7263681592039801,0.83,0.463855421686747,0.7777777777777778,
llama-2-70B-ensemble-v7,https://huggingface.co/yeontaek/llama-2-70B-ensemble-v7,yeontaek/llama-2-70B-ensemble-v7,70.0,,,0.683410380632311,,0.6832397060915553,0.6749146757679181,0.6818362875921131,0.36,0.6370370370370371,0.7828947368421053,0.75,0.7283018867924528,0.8194444444444444,0.5,0.55,0.35,0.630057803468208,0.3627450980392157,0.76,0.6595744680851063,0.43859649122807015,0.5862068965517241,0.48148148148148145,0.46825396825396826,0.47,0.8032258064516129,0.5270935960591133,0.75,0.8545454545454545,0.8939393939393939,0.927461139896373,0.6948717948717948,0.3333333333333333,0.7478991596638656,0.4503311258278146,0.8880733944954129,0.5416666666666666,0.8970588235294118,0.8818565400843882,0.7623318385650224,0.8015267175572519,0.8264462809917356,0.8240740740740741,0.8098159509202454,0.48214285714285715,0.7961165048543689,0.8846153846153846,0.66,0.8646232439335888,0.7456647398843931,0.5910614525139665,0.7091503267973857,0.7717041800643086,0.8024691358024691,0.5460992907801419,0.5430247718383312,0.6838235294117647,0.7238562091503268,0.7090909090909091,0.7877551020408163,0.8706467661691543,0.86,0.536144578313253,0.8362573099415205,
llama-2-70B-ensemble-v8,https://huggingface.co/yeontaek/llama-2-70B-ensemble-v8,yeontaek/llama-2-70B-ensemble-v8,70.0,,,0.6355505047845934,,0.6363532267919642,0.6561433447098977,0.6623182632941645,0.29,0.5333333333333333,0.6842105263157895,0.68,0.7056603773584905,0.75,0.43,0.48,0.38,0.6069364161849711,0.29411764705882354,0.72,0.6297872340425532,0.3684210526315789,0.5517241379310345,0.3941798941798942,0.42857142857142855,0.44,0.7741935483870968,0.45320197044334976,0.6,0.7878787878787878,0.8535353535353535,0.9067357512953368,0.6641025641025641,0.2777777777777778,0.6890756302521008,0.40397350993377484,0.8440366972477065,0.5277777777777778,0.8431372549019608,0.8396624472573839,0.7443946188340808,0.7480916030534351,0.7851239669421488,0.7777777777777778,0.7730061349693251,0.5357142857142857,0.7864077669902912,0.8547008547008547,0.65,0.8263090676883781,0.7341040462427746,0.3687150837988827,0.6830065359477124,0.7266881028938906,0.7654320987654321,0.49645390070921985,0.5208604954367666,0.5955882352941176,0.6797385620915033,0.6545454545454545,0.6693877551020408,0.7960199004975125,0.88,0.5060240963855421,0.8362573099415205,
airoboros-2.1-llama-2-13B-QLoRa,https://huggingface.co/yeontaek/airoboros-2.1-llama-2-13B-QLoRa,yeontaek/airoboros-2.1-llama-2-13B-QLoRa,13.0,,,0.5477032140328958,,0.5494715237795186,0.5656996587030717,0.6340370444134634,0.33,0.4888888888888889,0.5394736842105263,0.59,0.5811320754716981,0.5833333333333334,0.38,0.48,0.35,0.4913294797687861,0.27450980392156865,0.69,0.44680851063829785,0.3333333333333333,0.4827586206896552,0.3439153439153439,0.3412698412698413,0.39,0.6483870967741936,0.4433497536945813,0.57,0.6787878787878788,0.6666666666666666,0.772020725388601,0.517948717948718,0.25925925925925924,0.5210084033613446,0.31125827814569534,0.7192660550458716,0.33796296296296297,0.7598039215686274,0.7130801687763713,0.600896860986547,0.6106870229007634,0.743801652892562,0.7129629629629629,0.6687116564417178,0.35714285714285715,0.7378640776699029,0.782051282051282,0.62,0.7471264367816092,0.5982658959537572,0.29497206703910617,0.5816993464052288,0.5916398713826366,0.6203703703703703,0.40425531914893614,0.40352020860495436,0.5257352941176471,0.5392156862745098,0.6909090909090909,0.636734693877551,0.736318407960199,0.79,0.45180722891566266,0.7368421052631579,
Open-LLongMA-3b,https://huggingface.co/conceptofmind/Open-LLongMA-3b,conceptofmind/Open-LLongMA-3b,3.0,,,0.24946292620299754,,0.2557876003278525,0.38054607508532423,0.49153555068711413,0.25,0.2222222222222222,0.19736842105263158,0.27,0.27547169811320754,0.2013888888888889,0.21,0.19,0.22,0.2023121387283237,0.20588235294117646,0.27,0.3276595744680851,0.2631578947368421,0.2206896551724138,0.26455026455026454,0.19047619047619047,0.31,0.25806451612903225,0.270935960591133,0.23,0.24242424242424243,0.22727272727272727,0.21761658031088082,0.22564102564102564,0.24814814814814815,0.23109243697478993,0.25165562913907286,0.2,0.19907407407407407,0.23039215686274508,0.27848101265822783,0.3721973094170404,0.22900763358778625,0.2231404958677686,0.2962962962962963,0.20245398773006135,0.2767857142857143,0.2524271844660194,0.2777777777777778,0.25,0.28991060025542786,0.25722543352601157,0.2424581005586592,0.24509803921568626,0.2797427652733119,0.26851851851851855,0.2730496453900709,0.2392438070404172,0.25,0.24509803921568626,0.33636363636363636,0.19591836734693877,0.24378109452736318,0.23,0.3192771084337349,0.3216374269005848,
